date,ANA,ANA_acf,ANA_alpha,ANA_beta,ANA_ese,ANA_gamma,ANA_lower,ANA_m,ANA_sqe,ANA_sse,ANA_upper,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,adj_close
2015-10-02,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.1868491444
2015-10-05,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-06,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.081520006
2015-10-07,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-08,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,105.34027886675
2015-10-09,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.86074946611001
2015-10-12,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.36050339296
2015-10-13,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.543285612
2015-10-14,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.02330715894001
2015-10-15,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.61062642954
2015-10-16,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.82177685263001
2015-10-19,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.48556491125
2015-10-20,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,109.44806873671
2015-10-21,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,109.43844861991998
2015-10-22,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,111.11234894164
2015-10-23,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,114.55635075299
2015-10-26,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,110.90070637222
2015-10-27,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,110.19843784645
2015-10-28,110.68194746542467,4.057185506605336,0.0,0.0,-4.157157988457584,0.67,106.8734662324572,1.0,16.460754235008398,16.460754235008398,116.45377078756202,110.19843784645,4.540695125580001,0.0,110.90070637222,20.617912223465982,20.617912223465982,110.90070637222,114.73913297203
2015-10-29,113.05891368833127,2.8923539994187166,0.0,0.0,6.896441088899881,0.5700000000000001,105.25263207279342,1.0,8.365711657953446,24.826465892961842,116.41066045871437,114.73913297203,1.2121347157199835,0.0,110.19843784645,1.4692705690535652,22.08718279251955,110.19843784645,115.95126768774999
2015-10-30,115.25269550095663,-0.292299842726635,0.4,0.0,-0.896388180827051,0.31,107.63480493897772,1.0,0.08543919805801556,24.911905091019857,119.44999121725769,115.95126768774999,-0.9908720295199913,0.0,114.73913297203,0.9818273788850665,23.069010171404617,114.73913297203,114.96039565823
2015-11-02,115.03762007484113,1.5389552043588708,0.0,0.0,-0.2436534462154838,0.7000000000000001,109.32757721178172,1.0,2.3683831210232538,27.28028821204311,121.1080435487524,114.96039565823,1.6161796209700015,0.0,115.95126768774999,2.6120365672387376,25.681046738643353,115.95126768774999,116.5765752792
