date,ANA,ANA_acf,ANA_alpha,ANA_beta,ANA_ese,ANA_gamma,ANA_lower,ANA_m,ANA_sqe,ANA_sse,ANA_upper,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,adj_close
2015-10-02,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.1868491444
2015-10-05,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-06,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.081520006
2015-10-07,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-08,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,105.34027886675
2015-10-09,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.86074946611001
2015-10-12,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.36050339296
2015-10-13,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.543285612
2015-10-14,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.02330715894001
2015-10-15,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.61062642954
2015-10-16,106.92388005898556,-0.10210320635555092,0.1,0.0,-0.6118585902429956,0.12,103.97411431017755,1.0,0.010425064748084214,0.010425064748084214,109.48625041927569,107.61062642954,-0.7888495769099961,0.0,106.02330715894001,0.6222836549910798,0.6222836549910798,106.02330715894001,106.82177685263001
2015-10-19,106.704073787648,0.7814911236019952,0.0,0.0,0.17011378950221961,0.05,104.17346255611038,1.0,0.610728376268709,0.6211534410167933,109.22229522287176,106.82177685263001,0.6637880586199856,0.0,107.61062642954,0.4406145867664894,1.0628982417575692,107.61062642954,107.48556491125
2015-10-20,107.081520006,2.3665487307099937,0.0,0.0,1.749131629879931,0.0,104.66894056815141,1.0,5.600552894825082,6.221706335841875,109.49409944384861,107.48556491125,1.9625038254600042,0.0,106.82177685263001,3.851421264945151,4.91431950670272,106.82177685263001,109.44806873671
2015-10-21,107.72974592050335,1.7087026994166337,0.1,0.0,2.9195723683466372,0.17,103.5320883463894,1.0,2.9196649149936906,9.141371250835565,110.65631538399866,109.44806873671,-0.009620116790017619,0.0,107.48556491125,9.25466470535789e-05,4.914412053349773,107.48556491125,109.43844861991998
2015-10-22,109.29878837848993,1.8135605631500624,0.7000000000000001,0.0,0.4870596291588112,0.04,104.99621349125204,1.0,3.2890019162131714,12.430373167048737,112.80637419912604,109.43844861991998,1.6739003217200121,0.0,109.44806873671,2.80194228705436,7.716354340404133,109.44806873671,111.11234894164
2015-10-23,110.81794758481294,3.738403168177058,0.30000000000000004,0.0,2.114509771254143,0.53,105.87526273973238,1.0,13.975658247836265,26.406031414885,112.88588976911174,111.11234894164,3.444001811350006,0.0,109.43844861991998,11.861148476582121,19.577502816986254,109.43844861991998,114.55635075299
2015-10-26,114.55635075299,-3.655644380769999,0.1,0.0,0.0,0.9,106.16862016223315,1.0,13.363735838655272,39.76976725354027,116.05607772104689,114.55635075299,-3.655644380769999,0.0,111.11234894164,13.363735838655272,32.94123865564153,111.11234894164,110.90070637222
