date,ANM,ANM_acf,ANM_alpha,ANM_beta,ANM_ese,ANM_gamma,ANM_lower,ANM_m,ANM_sqe,ANM_sse,ANM_upper,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,adj_close
2015-07-06,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,120.66845639571001
2015-07-07,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,120.37157368553001
2015-07-08,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,117.38359286049999
2015-07-09,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,114.98937745581999
2015-07-10,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,118.06355003542
2015-07-13,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,120.34284310068001
2015-07-14,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,120.29495879258002
2015-07-15,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,121.45375904845
2015-07-16,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,123.07224866201
2015-07-17,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,124.13528030168999
2015-07-20,124.1375525287106,2.3440588695593902,0.5,0.0,-0.010657630818267982,0.5,117.36949448918985,1.0,5.494611983960047,5.494611983960047,129.48426794002887,124.13528030168999,2.346331096580002,0.0,123.07224866201,5.505269614778315,5.505269614778315,123.07224866201,126.48161139826999
2015-07-21,126.49267697003299,-1.2752113054330039,0.5,0.0,0.028099437548068984,0.5,118.02842234158123,1.0,1.626163873504146,7.120775857464192,129.70797030039174,126.48161139826999,-1.2641457336700057,0.0,124.13528030168999,1.598064435956077,7.103334050734391,124.13528030168999,125.21746566459998
2015-07-22,125.22067961324994,-5.2992184237999425,0.5,0.0,0.03405250233207724,0.5,121.11584141730954,1.0,28.081715903140747,35.20249176060494,132.47699907297982,125.21746566459998,-5.296004475149985,0.0,126.48161139826999,28.04766340080867,35.15099745154306,126.48161139826999,119.92146118945
2015-07-23,119.97752564300087,-0.11352562326088389,0.5,0.0,0.009586281112329618,0.5,118.54874178256217,1.0,0.012888067136772142,35.215379827741714,132.65371181187487,119.92146118945,-0.057461169710009585,0.0,125.21746566459998,0.0033017860244425232,35.15429923756751,125.21746566459998,119.86400001973999
2015-07-24,119.86400001974,-0.6320728668300006,0.0,0.0,1.7985612998927536e-14,1.0,113.41259764507475,1.0,0.39951610898269574,35.61489593672441,125.68966065443384,119.86400001973999,-0.6320728668299864,0.0,119.92146118945,0.39951610898267775,35.55381534655019,119.92146118945,119.23192715291
2015-07-27,119.23192715291,-1.6567970600400201,0.0,0.0,0.0,1.0,113.46130290230238,1.0,2.744976498157254,38.359872434881666,126.40507679144267,119.23192715291,-1.6567970600400201,0.0,119.86400001973999,2.744976498157254,38.298791844707445,119.86400001973999,117.57513009286998
2015-07-28,117.57513009286998,0.5841885587400242,0.0,0.0,0.0,1.0,113.2478302865845,1.0,0.3412762721627467,38.70114870704441,125.34676732005107,117.57513009286998,0.5841885587400242,0.0,119.23192715291,0.3412762721627467,38.64006811687019,119.23192715291,118.15931865161001
2015-07-29,118.15931865161001,-0.373497603130005,1.0,0.0,0.0,0.0,109.8258252886104,1.0,0.13950045954385873,38.84064916658827,124.72740022523261,118.15931865161001,-0.373497603130005,0.0,117.57513009286998,0.13950045954385873,38.77956857641405,117.57513009286998,117.78582104848
2015-07-30,117.78582104848,-0.5937654203600005,0.0,0.0,0.0,1.0,112.00614494836111,1.0,0.35255737441528806,39.19320654100356,124.63441584531577,117.78582104848,-0.5937654203600005,0.0,118.15931865161001,0.35255737441528806,39.13212595082934,118.15931865161001,117.19205562812
2015-07-31,117.19205562812,-1.024724193200015,0.0,0.0,0.0,1.0,110.95782983875993,1.0,1.0500596721294218,40.24326621313298,123.53688853995644,117.19205562812,-1.024724193200015,0.0,117.78582104848,1.0500596721294218,40.18218562295876,117.78582104848,116.16733143491999
2015-08-03,116.16733143491999,-2.738982422950002,0.0,0.0,0.0,1.0,111.1449004447312,1.0,7.502024713229065,47.745290926362046,123.14206654456474,116.16733143491999,-2.738982422950002,0.0,117.19205562812,7.502024713229065,47.684210336187824,117.19205562812,113.42834901196998
2015-08-04,113.42834901197,-3.6392074151100076,0.0,0.0,1.0480505352461478e-13,1.0,109.9902618938763,1.0,13.243830610191663,60.98912153655371,122.29305231626361,113.42834901196998,-3.6392074151099933,0.0,116.16733143491999,13.243830610191559,60.92804094637938,116.16733143491999,109.78914159685999
2015-08-05,109.78914159685998,0.727841483020029,0.0,0.0,2.0650148258027912e-14,1.0,108.56981684362562,1.0,0.5297532244047952,61.518874760958504,118.14236962396821,109.78914159685999,0.7278414830200148,0.0,113.42834901196998,0.5297532244047746,61.457794170784155,113.42834901196998,110.51698307988
2015-08-06,110.51698307988,0.23942154046999065,1.0,0.0,0.0,0.0,104.24290319605247,1.0,0.05732267404102337,61.57619743499953,114.0801838091791,110.51698307988,0.23942154046999065,0.0,109.78914159685999,0.05732267404102337,61.51511684482518,109.78914159685999,110.75640462035
2015-08-07,110.75640462035001,0.37518455486998903,0.0,0.0,-1.0658141036401503e-14,1.0,105.65415993777536,1.0,0.1407634502129918,61.71696088521252,116.30911016278293,110.75640462035,0.37518455487000324,0.0,110.51698307988,0.14076345021300246,61.65588029503818,110.51698307988,111.13158917522
2015-08-10,111.13158917522,4.040449052420001,0.0,0.0,0.0,1.0,106.26133865728292,1.0,16.325228545201686,78.04218943041421,115.07674403876915,111.13158917522,4.040449052420001,0.0,110.75640462035,16.325228545201686,77.98110884023987,110.75640462035,115.17203822764
2015-08-11,115.17203822764,-5.993332761089988,1.0,0.0,0.0,0.0,105.51443268912797,1.0,35.92003758515454,113.96222701556874,117.59164656261018,115.17203822764,-5.993332761089988,0.0,111.13158917522,35.92003758515454,113.90114642539442,111.13158917522,109.17870546655001
2015-08-12,110.33836999792584,0.5238559071341626,0.0,0.0,-2.559816055441503,0.77,106.1221346906779,1.0,0.27442501143935644,114.2366520270081,122.86168141945348,109.17870546655001,1.6835204385099871,0.0,115.17203822764,2.8342410668808595,116.73538749227528,115.17203822764,110.86222590506
2015-08-13,110.76955800069291,0.006086853237079026,0.0,0.0,-0.007459228632447863,0.72,100.89656988244376,1.0,3.704978232973942e-05,114.23668907679044,119.19600592539908,110.86222590506,-0.08658105113001113,0.0,109.17870546655001,0.007496278414777602,116.74288377069006,109.17870546655001,110.77564485392999
2015-08-14,110.80757094706367,0.7473033669763254,0.0,0.0,-0.04873622920917342,0.62,102.88714077748665,1.0,0.5584623222941525,114.79515139908459,118.74604165710554,110.77564485392999,0.7792294601100025,0.0,110.86222590506,0.6071985515033259,117.35008232219339,110.86222590506,111.55487431403999
2015-08-17,111.31396513386859,1.3953231951514056,0.0,0.0,0.6142551009452706,0.27,105.52387621890712,1.0,1.9469268189275275,116.74207821801211,117.2259223279633,111.55487431403999,1.1544140149800057,0.0,110.77564485392999,1.332671717982257,118.68275404017564,110.77564485392999,112.70928832902
2015-08-18,111.42719555637451,0.6471650644054989,0.0,0.0,0.0156894258960939,0.23,105.75162950600962,1.0,0.41882262058697356,117.16090083859909,116.20314357527838,112.70928832902,-0.6349277082399851,0.0,111.55487431403999,0.40313319469087966,119.08588723486652,111.55487431403999,112.07436062078001
2015-08-19,111.33382914948261,-0.6928659306326068,0.1,0.0,-1.5745649140283107,0.03,105.95537311946518,1.0,0.48006319783138834,117.64096403643047,116.12000467877445,112.07436062078001,-1.4333974019300086,0.0,112.70928832902,2.054628111859699,121.14051534672622,112.70928832902,110.64096321885
2015-08-20,111.09292177441208,-2.72230611835208,0.0,0.0,2.2564725461506407,0.06,106.23747736751781,1.0,7.410950602017168,125.05191463844764,116.11489256675334,110.64096321885,-2.2703475627900076,0.0,112.07436062078001,5.1544780558665275,126.29499340259275,112.07436062078001,108.37061565606
2015-08-21,111.13158917522,-9.389233988489991,0.0,0.0,44.22387804133308,0.0,104.93771726339206,1.0,88.15771489061567,213.2096295290633,117.94828079760525,108.37061565606,-6.628260469329987,0.0,110.64096321885,43.933836849282585,170.22883025187534,110.64096321885,101.74235518673001
2015-08-24,101.84405303088292,-2.641408677103925,0.5,0.0,0.5269086844711639,0.5,99.7140821619764,1.0,6.977039799479908,220.18666932854322,119.38499394890437,101.74235518673001,-2.539710832951016,0.0,108.37061565606,6.450131115008744,176.67896136688407,108.37061565606,99.202644353779
2015-08-25,99.202644353779,0.5964472410719992,0.0,0.0,0.0,1.0,93.60276132891713,1.0,0.3557493113823995,220.54241863992561,108.13314133314526,99.202644353779,0.5964472410719992,0.0,101.74235518673001,0.3557493113823995,177.03471067826646,101.74235518673001,99.79909159485099
2015-08-26,99.79909159485099,5.723969490929022,0.0,0.0,0.0,1.0,90.66362911505831,1.0,32.76382673308625,253.30624537301185,106.68696468198584,99.79909159485099,5.723969490929022,0.0,99.202644353779,32.76382673308625,209.7985374113527,99.202644353779,105.52306108578001
2015-08-27,105.52306108578001,3.1072977236499923,0.0,0.0,0.0,1.0,90.40918700868454,1.0,9.655299143400423,262.9615445164123,109.4626184152866,105.52306108578001,3.1072977236499923,0.0,99.79909159485099,9.655299143400423,219.4538365547531,99.79909159485099,108.63035880943
2015-08-28,108.63035880943002,0.355944321289968,0.0,0.0,-1.0103029524088925e-14,1.0,96.81088208027279,1.0,0.12669635985857597,263.08824087627085,114.25307521772314,108.63035880943,0.3559443212899822,0.0,105.52306108578001,0.12669635985858607,219.5805329146117,105.52306108578001,108.98630313071999
2015-08-31,108.98630313071997,-0.5098661899499746,0.0,0.0,-1.4488410471358293e-14,1.0,99.45081279109812,1.0,0.2599635316541036,263.3482044079249,119.99759181620792,108.98630313071999,-0.5098661899499888,0.0,108.63035880943,0.25996353165411806,219.8404964462658,108.63035880943,108.47643694077
2015-09-01,108.47643694077001,-4.848538862910019,0.0,0.0,1.3855583347321954e-13,1.0,99.28740311005794,1.0,23.508329105148775,286.8565335130737,118.85510634981082,108.47643694077,-4.848538862910004,0.0,108.98630313071999,23.508329105148636,243.34882555141445,108.98630313071999,103.62789807786
2015-09-02,103.62789807786,4.444493957670019,0.0,0.0,0.0,1.0,97.78613078944467,1.0,19.75352653976531,306.610060052839,119.73384174181716,103.62789807786,4.444493957670019,0.0,108.47643694077,19.75352653976531,263.10235209117974,108.47643694077,108.07239203553002
2015-09-03,108.11886765165491,-1.941638624054903,0.5,0.0,0.1783177197954986,0.5,91.93469883445329,1.0,3.7699605464218173,310.38002059926083,114.20896575913123,108.07239203553002,-1.8951630079300088,0.0,103.62789807786,3.5916428266263187,266.69399491780604,103.62789807786,106.1772290276
2015-09-04,106.32318949118515,-1.2041733106451318,0.5,0.0,0.33021893238724465,0.41000000000000003,97.83480423559762,1.0,1.450033362070057,311.83005396133086,116.49842696005689,106.1772290276,-1.0582128470599912,0.0,108.07239203553002,1.1198144296828123,267.81380934748887,108.07239203553002,105.11901618054002
2015-09-08,105.15537652724416,2.8881551579058424,0.5,0.0,-0.21135072056607562,0.47000000000000003,95.7444679788851,1.0,8.341440216138121,320.17149417746896,115.91826703041095,105.11901618054002,2.9245155046099853,0.0,106.1772290276,8.552790936704197,276.36660028419305,106.1772290276,108.04353168515
2015-09-09,107.72477224677634,-1.7591857885863362,0.4,0.0,-1.223121727481705,0.48,93.95657189288026,1.0,3.0947346387641295,323.2662288162331,116.06726472491584,108.04353168515,-2.077945226959997,0.0,105.11901618054002,4.3178563662458345,280.6844566504389,105.11901618054002,105.96558645819
2015-09-10,106.44214324571134,1.851511476018672,0.1,0.0,-1.9918070938733283,0.04,100.08119081721011,1.0,3.428094745828841,326.6943235620619,113.09266312016574,105.96558645819,2.328068263540004,0.0,108.04353168515,5.419901839702169,286.10435849014107,108.04353168515,108.29365472173001
2015-09-11,107.14771955762767,2.723634317902352,0.0,0.0,4.929049277754137,0.25,101.29556055654479,1.0,7.41818389765541,334.11250745971734,113.26945132666322,108.29365472173001,1.5776991538000118,0.0,105.96558645819,2.4891346199012734,288.59349311004235,105.96558645819,109.87135387553002
2015-09-14,108.06373738261871,2.865829339981289,0.2,0.0,7.093163376193635,0.13,101.06888691454735,1.0,8.21297780589759,342.32548526561493,112.70661970793645,109.87135387553002,1.0582128470699814,0.0,108.29365472173001,1.1198144297039558,289.7133075397463,108.29365472173001,110.9295667226
2015-09-15,109.61773621244825,2.2449818389217455,0.2,0.0,4.169172054703255,0.26,100.74232526004384,1.0,5.039943457088462,347.36542872270337,115.54097842775562,110.9295667226,0.9331513287699948,0.0,109.87135387553002,0.870771402385207,290.58407894213155,109.87135387553002,111.86271805137
2015-09-16,111.47553897299548,0.5122405966645402,0.4,0.0,0.246750045514238,0.32,104.02264229721142,1.0,0.2623904288712442,347.6278191515746,116.64049881753287,111.86271805137,0.12506151829002476,0.0,110.9295667226,0.0156403833570062,290.59971932548854,110.9295667226,111.98777956966002
2015-09-17,111.94403587621206,-2.3516653876320532,0.4,0.0,-0.20765457033400203,0.45,106.44666603382679,1.0,5.530330095386615,353.1581492469612,117.18728231861364,111.98777956966002,-2.395409081080018,0.0,111.86271805137,5.737984665720617,296.33770399120914,111.86271805137,109.59237048858
2015-09-18,110.08602748186681,-0.9458024824868119,0.4,0.0,0.6901067924743028,0.39,106.64375242707966,1.0,0.8945423358782161,354.05269158283943,117.1682314981275,109.59237048858,-0.4521454892000065,0.0,111.98777956966002,0.2044355434039132,296.54213953461306,111.98777956966002,109.14022499938
2015-09-21,109.21106260752711,1.622302947152889,0.5,0.0,-0.23485808766065963,0.4,105.08150029591229,1.0,2.631866852340949,356.6845584351804,114.90874507087322,109.14022499938,1.6931405553000047,0.0,109.59237048858,2.8667249400016086,299.4088644746147,109.59237048858,110.83336555468
2015-09-22,110.83992831025012,-1.7478038948301133,0.5,0.0,0.022897749731858763,0.5,104.40114636272818,1.0,3.0548184547833137,359.7393768899637,114.09550108088703,110.83336555468,-1.7412411392599978,0.0,109.14022499938,3.031920705051455,302.44078517966614,109.14022499938,109.09212441542
2015-09-23,109.09901457337426,0.8781605868657181,0.5,0.0,-0.01214880458205514,0.5,106.00747422817494,1.0,0.7711660163243423,360.51054290628804,115.68873815515946,109.09212441542,0.8850507448199778,0.0,110.83336555468,0.7833148209063975,303.22410000057255,110.83336555468,109.97717516023998
2015-09-24,109.87965072211819,0.7516923799418294,0.4,0.0,0.13710573795755138,0.45,105.39868226114596,1.0,0.5650414340626115,361.07558434035064,113.29609830274403,109.97717516023998,0.6541679418200346,0.0,109.09212441542,0.42793569610506016,303.6520356966776,109.09212441542,110.63134310206001
2015-09-25,110.10773752183584,0.2446221932741679,0.0,0.0,-0.017991712751830695,0.07,106.8293240548351,1.0,0.05984001744226435,361.1354243577929,113.70472282143491,110.63134310206001,-0.2789833869500029,0.0,109.97717516023998,0.07783173019409505,303.7298674268717,109.97717516023998,110.35235971511001
