date,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,MAN,MAN_acf,MAN_alpha,MAN_beta,MAN_ese,MAN_gamma,MAN_lower,MAN_m,MAN_sqe,MAN_sse,MAN_upper,adj_close
2015-01-02,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,103.86395724039
2015-01-05,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,100.9379443592
2015-01-06,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,100.94744440102
2015-01-07,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,102.36295063250999
2015-01-08,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,106.29596794683
2015-01-09,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,106.40996844870001
2015-01-12,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,103.78795690580999
2015-01-13,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,104.70946096255
2015-01-14,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,104.31045920603
2015-01-15,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,101.47944674306
2015-01-16,101.47944674306,-0.788503471229987,0.0,104.31045920603,0.6217377241417389,0.6217377241417389,104.31045920603,101.49563108681349,-0.8046878149834811,1.0,0.12,0.02578475544115022,0.0,-652.9121381634562,0.0,0.6475224795828891,0.6475224795828891,862.3419334830419,100.69094327183001
2015-01-20,100.69094327183001,2.593511417409985,0.0,101.47944674306,6.72630147223595,7.348039196377689,101.47944674306,100.10099824936664,3.1834564398733534,1.0,0.25,3.4080934323351757,0.0,-528.1491480522745,0.0,10.134394904571126,10.781917384154015,730.0605237926482,103.28445468924
2015-01-21,103.28445468924,0.7885034712300012,0.0,100.69094327183001,0.6217377241417613,7.96977692051945,100.69094327183001,104.28445468924,-0.2114965287699988,1.0,0.0,-0.5770069424600024,0.0,-580.9011713311527,0.0,0.04473078168175893,10.826648165835774,784.2830578748155,104.07295816047
2015-01-22,104.07295816047,2.707511919289999,0.0,103.28445468924,7.330620793097414,15.300397713616864,103.28445468924,104.87540329717969,1.905066782580306,1.0,0.03,-3.7013413470065353,0.0,-592.6132135449183,0.0,3.629279446090879,14.455927611926652,800.787875567881,106.78047007976
2015-01-23,106.78047007976,0.5510024256700206,0.0,104.07295816047,0.3036036730942465,15.60400138671111,104.07295816047,107.42245117767857,-0.0909786722485535,1.0,0.07,-0.2953265542901368,0.0,-542.9971586897481,0.0,0.008277118804109718,14.464204730730762,752.1160970828806,107.33147250543001
