date,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,MNN,MNN_acf,MNN_alpha,MNN_beta,MNN_ese,MNN_gamma,MNN_lower,MNN_m,MNN_sqe,MNN_sse,MNN_upper,adj_close
2015-07-06,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,120.66845639571001
2015-07-07,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,120.37157368553001
2015-07-08,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,117.38359286049999
2015-07-09,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,114.98937745581999
2015-07-10,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,118.06355003542
2015-07-13,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,120.34284310068001
2015-07-14,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,120.29495879258002
2015-07-15,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,121.45375904845
2015-07-16,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,123.07224866201
2015-07-17,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,124.13528030168999
2015-07-20,124.13528030168999,2.346331096580002,0.0,123.07224866201,5.505269614778315,5.505269614778315,123.07224866201,124.13528030169,2.3463310965799877,1.0,0.0,-6.661338147750939e-14,0.0,-599.6907053482363,0.0,5.505269614778248,5.505269614778248,845.8352026722592,126.48161139826999
2015-07-21,126.48161139826999,-1.2641457336700057,0.0,124.13528030168999,1.598064435956077,7.103334050734391,124.13528030168999,126.48161139826999,-1.2641457336700057,1.0,0.0,0.0,0.0,-660.0354906825883,0.0,1.598064435956077,7.1033340507343254,908.3060512859716,125.21746566459998
2015-07-22,125.21746566459998,-5.296004475149985,0.0,126.48161139826999,28.04766340080867,35.15099745154306,126.48161139826999,125.21746566459998,-5.296004475149985,1.0,0.0,0.0,0.0,-595.4112472951001,0.0,28.04766340080867,35.15099745154299,848.3744700916429,119.92146118945
2015-07-23,119.92146118945,-0.057461169710009585,0.0,125.21746566459998,0.0033017860244425232,35.15429923756751,125.21746566459998,119.92146118945,-0.057461169710009585,1.0,0.0,0.0,0.0,-802.4954503436433,0.0,0.0033017860244425232,35.154299237567436,1052.930381672847,119.86400001973999
2015-07-24,119.86400001973999,-0.6320728668299864,0.0,119.92146118945,0.39951610898267775,35.55381534655019,119.92146118945,119.86400001973999,-0.6320728668299864,1.0,0.0,0.0,0.0,-688.4900463971053,0.0,0.39951610898267775,35.55381534655012,928.3329687760087,119.23192715291
2015-07-27,119.23192715291,-1.6567970600400201,0.0,119.86400001973999,2.744976498157254,38.298791844707445,119.86400001973999,119.23192715291,-1.6567970600400201,1.0,0.0,0.0,0.0,-644.3368985016571,0.0,2.744976498157254,38.298791844707374,884.0648985411401,117.57513009286998
2015-07-28,117.57513009286998,0.5841885587400242,0.0,119.23192715291,0.3412762721627467,38.64006811687019,119.23192715291,117.57513009286998,0.5841885587400242,1.0,0.0,0.0,0.0,-666.1661559849931,0.0,0.3412762721627467,38.64006811687012,904.6300102908162,118.15931865161001
2015-07-29,118.15931865161001,-0.373497603130005,0.0,117.57513009286998,0.13950045954385873,38.77956857641405,117.57513009286998,118.15931865161001,-0.373497603130005,1.0,0.0,0.0,0.0,-647.9189971138678,0.0,0.13950045954385873,38.77956857641398,883.0692572996111,117.78582104848
2015-07-30,117.78582104848,-0.5937654203600005,0.0,118.15931865161001,0.35255737441528806,39.13212595082934,118.15931865161001,117.78582104848,-0.5937654203600005,1.0,0.0,0.0,0.0,-628.2952169174874,0.0,0.35255737441528806,39.13212595082927,864.6138542207104,117.19205562812
2015-07-31,117.19205562812,-1.024724193200015,0.0,117.78582104848,1.0500596721294218,40.18218562295876,117.78582104848,117.19205562812,-1.024724193200015,1.0,0.0,0.0,0.0,-619.0256936724127,0.0,1.0500596721294218,40.18218562295869,854.5973357693757,116.16733143491999
2015-08-03,116.16733143491999,-2.738982422950002,0.0,117.19205562812,7.502024713229065,47.684210336187824,117.19205562812,116.16733143491999,-2.738982422950002,1.0,0.0,0.0,0.0,-572.9127866665059,0.0,7.502024713229065,47.68421033618775,807.2968979227487,113.42834901196998
2015-08-04,113.42834901196998,-3.6392074151099933,0.0,116.16733143491999,13.243830610191559,60.92804094637938,116.16733143491999,113.42834901196998,-3.6392074151099933,1.0,0.0,0.0,0.0,-623.8491506370061,0.0,13.243830610191559,60.92804094637931,856.1838135068492,109.78914159685999
2015-08-05,109.78914159685999,0.7278414830200148,0.0,113.42834901196998,0.5297532244047746,61.457794170784155,113.42834901196998,109.78914159685999,0.7278414830200148,1.0,0.0,0.0,0.0,-462.4554120478024,0.0,0.5297532244047746,61.457794170784084,689.3121100717448,110.51698307988
2015-08-06,110.51698307988,0.23942154046999065,0.0,109.78914159685999,0.05732267404102337,61.51511684482518,109.78914159685999,110.51698307987999,0.23942154047000486,1.0,0.0,6.807054919732991e-15,0.0,-453.2813747019628,0.0,0.057322674041030176,61.515116844825116,672.8596578956851,110.75640462035
2015-08-07,110.75640462035,0.37518455487000324,0.0,110.51698307988,0.14076345021300246,61.65588029503818,110.51698307988,110.75640462034998,0.37518455487001745,1.0,0.0,1.0685896612017132e-14,0.0,-452.58741669536835,0.0,0.14076345021301315,61.65588029503813,673.6213828551307,111.13158917522
2015-08-10,111.13158917522,4.040449052420001,0.0,110.75640462035,16.325228545201686,77.98110884023987,110.75640462035,111.13158917522001,4.040449052419987,1.0,0.0,-1.1368683772161603e-13,0.0,-424.51602076480225,0.0,16.325228545201572,77.9811088402397,646.0288300055043,115.17203822764
2015-08-11,115.17203822764,-5.993332761089988,0.0,111.13158917522,35.92003758515454,113.90114642539442,111.13158917522,115.17203822763999,-5.993332761089974,1.0,0.0,-1.7053025658242404e-13,0.0,-585.9074724617283,0.0,35.92003758515437,113.90114642539407,808.1706508121713,109.17870546655001
2015-08-12,109.17870546655001,1.6835204385099871,0.0,115.17203822764,2.8342410668808595,116.73538749227528,115.17203822764,110.21240749204433,0.6498184130156659,0.8,0.0,-2.4119770969866607,0.0,-858.206748887522,0.0,0.42226396989419857,114.32341039528828,1086.9011800755695,110.86222590506
2015-08-13,110.86222590506,-0.08658105113001113,0.0,109.17870546655001,0.007496278414777602,116.74288377069006,109.17870546655001,110.7843219808556,-0.008677126925604739,0.7000000000000001,0.0,-0.007420985883094548,0.0,-824.6157591098282,0.0,7.529253168305474e-05,114.32348568781995,1045.820851425256,110.77564485392999
2015-08-14,110.77564485392999,0.7792294601100025,0.0,110.86222590506,0.6071985515033259,117.35008232219339,110.86222590506,110.81813974801064,0.7367345660293552,0.6000000000000001,0.0,-0.06442073072086363,0.0,-799.739723392233,0.0,0.5427778207824623,114.86626350860242,1021.5034875705,111.55487431403999
2015-08-17,111.55487431403999,1.1544140149800057,0.0,110.77564485392999,1.332671717982257,118.68275404017564,110.77564485392999,111.2753508719683,1.433937457051698,0.30000000000000004,0.0,0.7235049127536335,0.0,-627.5431779732805,0.0,2.0561766307358904,116.9224401393383,849.8542881954444,112.70928832902
2015-08-18,112.70928832902,-0.6349277082399851,0.0,111.55487431403999,0.40313319469087966,119.08588723486652,111.55487431403999,111.32998618873508,0.7443744320449355,0.2,0.0,0.1509601003913406,0.0,-534.7408027464971,0.0,0.5540932950822203,117.47653343442053,756.7111240538275,112.07436062078001
2015-08-19,112.07436062078001,-1.4333974019300086,0.0,112.70928832902,2.054628111859699,121.14051534672622,112.70928832902,111.20367281420263,-0.5627095953526293,0.1,0.0,-1.737986023157779,0.0,-491.7063308643122,0.0,0.31664208870191984,117.79317552312246,713.9201903134806,110.64096321885
2015-08-20,110.64096321885,-2.2703475627900076,0.0,112.07436062078001,5.1544780558665275,126.29499340259275,112.07436062078001,111.2308829839248,-2.860267327864804,0.1,0.0,3.02665113098434,0.0,-476.3650482189882,0.0,8.181129186850868,125.97430470997332,698.957907467968,108.37061565606
2015-08-21,108.37061565606,-6.628260469329987,0.0,110.64096321885,43.933836849282585,170.22883025187534,110.64096321885,111.13158917522,-9.389233988489991,0.0,0.0,44.22387804133308,0.0,-515.1475276802366,0.0,88.15771489061567,214.132019600589,737.4107060306793,101.74235518673001
2015-08-24,101.74235518673001,-2.539710832951016,0.0,108.37061565606,6.450131115008744,176.67896136688407,108.37061565606,101.74235518673001,-2.539710832951016,1.0,0.0,0.0,0.0,-932.4743206921726,0.0,6.450131115008744,220.58215071559772,1149.2155520042968,99.202644353779
2015-08-25,99.202644353779,0.5964472410719992,0.0,101.74235518673001,0.3557493113823995,177.03471067826646,101.74235518673001,99.202644353779,0.5964472410719992,1.0,0.0,0.0,0.0,-704.381092734317,0.0,0.3557493113823995,220.93790002698012,907.8658031077804,99.79909159485099
2015-08-26,99.79909159485099,5.723969490929022,0.0,99.202644353779,32.76382673308625,209.7985374113527,99.202644353779,99.79909159485099,5.723969490929022,1.0,0.0,0.0,0.0,-671.1261592570329,0.0,32.76382673308625,253.70172676006638,869.531447964594,105.52306108578001
2015-08-27,105.52306108578001,3.1072977236499923,0.0,99.79909159485099,9.655299143400423,219.4538365547531,99.79909159485099,105.52306108578003,3.107297723649978,1.0,0.0,-8.704148513061227e-14,0.0,-862.9090387427592,0.0,9.655299143400336,263.3570259034667,1062.5072219324652,108.63035880943
2015-08-28,108.63035880943,0.3559443212899822,0.0,105.52306108578001,0.12669635985858607,219.5805329146117,105.52306108578001,108.63035880942999,0.3559443212899964,1.0,0.0,1.0130785099704553e-14,0.0,-960.7413300908606,0.0,0.1266963598585962,263.4837222633253,1171.787452262425,108.98630313071999
2015-08-31,108.98630313071999,-0.5098661899499888,0.0,108.63035880943,0.25996353165411806,219.8404964462658,108.63035880943,108.98630313072,-0.509866189950003,1.0,0.0,1.4488410471358293e-14,0.0,-982.5302673178148,0.0,0.25996353165413255,263.74368579497946,1199.7909849366793,108.47643694077
2015-09-01,108.47643694077,-4.848538862910004,0.0,108.98630313071999,23.508329105148636,243.34882555141445,108.98630313071999,108.47643694077,-4.848538862910004,1.0,0.0,0.0,0.0,-984.9727133998144,0.0,23.508329105148636,287.2520149001281,1202.945319661259,103.62789807786
2015-09-02,103.62789807786,4.444493957670019,0.0,108.47643694077,19.75352653976531,263.10235209117974,108.47643694077,103.62789807786,4.444493957670019,1.0,0.0,0.0,0.0,-1090.6982447521664,0.0,19.75352653976531,307.00554143989336,1307.6511186337116,108.07239203553002
2015-09-03,108.07239203553002,-1.8951630079300088,0.0,103.62789807786,3.5916428266263187,266.69399491780604,103.62789807786,108.07239203553,-1.8951630079299946,1.0,0.0,-5.417888360170764e-14,0.0,-1108.4431780435643,0.0,3.5916428266262646,310.5971842665196,1315.6989741992893,106.1772290276
2015-09-04,106.1772290276,-1.0582128470599912,0.0,108.07239203553002,1.1198144296828123,267.81380934748887,108.07239203553002,106.32719267173557,-1.2081764911955588,0.9,0.0,0.3398760041947999,0.0,-946.4117485560721,0.0,1.4596904338776122,312.0568747003972,1161.7654794939876,105.11901618054002
2015-09-08,105.11901618054002,2.9245155046099853,0.0,106.1772290276,8.552790936704197,276.36660028419305,106.1772290276,105.11901618054002,2.9245155046099853,1.0,0.0,0.0,0.0,-907.4313861528234,0.0,8.552790936704197,320.6096656371014,1119.7858442080276,108.04353168515
2015-09-09,108.04353168515,-2.077945226959997,0.0,105.11901618054002,4.3178563662458345,280.6844566504389,105.11901618054002,107.76316189963521,-1.797575441445204,0.9,0.0,-1.0865788985589142,0.0,-937.4623999524817,0.0,3.2312774676869203,323.8409431047883,1147.94206761249,105.96558645819
2015-09-10,105.96558645819,2.328068263540004,0.0,108.04353168515,5.419901839702169,286.10435849014107,108.04353168515,106.32083057911049,1.9728241426195154,0.1,0.0,-1.5278667419997434,0.0,-578.8216371888604,0.0,3.892035097702426,327.73297820249076,791.5422414850666,108.29365472173001
2015-09-11,108.29365472173001,1.5776991538000118,0.0,105.96558645819,2.4891346199012734,288.59349311004235,105.96558645819,107.14312512011658,2.72822875541344,0.30000000000000004,0.0,4.954097521963494,0.0,-548.8814022205826,0.0,7.443232141864767,335.1762103443555,762.1814842308642,109.87135387553002
2015-09-14,109.87135387553002,1.0582128470699814,0.0,108.29365472173001,1.1198144297039558,289.7133075397463,108.29365472173001,107.97164829281928,2.957918429780719,0.30000000000000004,0.0,7.629467007532478,0.0,-628.2768077869325,0.0,8.749281437236434,343.925491781592,842.5917853016791,110.9295667226
2015-09-15,110.9295667226,0.9331513287699948,0.0,109.87135387553002,0.870771402385207,290.58407894213155,109.87135387553002,109.77695647951768,2.0857615718523164,0.5,0.0,3.479629932230639,0.0,-668.8241261284768,0.0,4.350401334615846,348.27589311620784,886.0728186013507,111.86271805137
2015-09-16,111.86271805137,0.12506151829002476,0.0,110.9295667226,0.0156403833570062,290.59971932548854,110.9295667226,111.4292639933341,0.5585155763259166,0.7000000000000001,0.0,0.29629926564166464,0.0,-615.5363215448272,0.0,0.3119396489986708,348.5878327652065,836.3720639273308,111.98777956966002
2015-09-17,111.98777956966002,-2.395409081080018,0.0,111.86271805137,5.737984665720617,296.33770399120914,111.86271805137,111.96470443906921,-2.3723339504892067,0.9,0.0,-0.11001629307689154,0.0,-466.2455060736591,0.0,5.627968372643726,354.21580113785024,689.7595626011652,109.59237048858
2015-09-18,109.59237048858,-0.4521454892000065,0.0,111.98777956966002,0.2044355434039132,296.54213953461306,111.98777956966002,110.05665728552505,-0.9164322861450529,0.8,0.0,0.6354125916851349,0.0,-480.16008637191646,0.0,0.8398481350890481,355.05564927293926,703.9876953185292,109.14022499938
2015-09-21,109.14022499938,1.6931405553000047,0.0,109.59237048858,2.8667249400016086,299.4088644746147,109.59237048858,109.20916288768011,1.6242026669998921,0.9,0.0,-0.22869063651204602,0.0,-475.25629002818414,0.0,2.6380343034895626,357.69368357642884,694.915497792949,110.83336555468
2015-09-22,110.83336555468,-1.7412411392599978,0.0,109.14022499938,3.031920705051455,302.44078517966614,109.14022499938,110.83336555468001,-1.741241139260012,1.0,0.0,4.973799150320701e-14,0.0,-414.75457760133776,0.0,3.0319207050515047,360.72560428148034,633.0350276001,109.09212441542
2015-09-23,109.09212441542,0.8850507448199778,0.0,110.83336555468,0.7833148209063975,303.22410000057255,110.83336555468,109.09212441542,0.8850507448199778,1.0,0.0,0.0,0.0,-406.13026970983225,0.0,0.7833148209063975,361.50891910238676,627.7970008191944,109.97717516023998
2015-09-24,109.97717516023998,0.6541679418200346,0.0,109.09212441542,0.42793569610506016,303.6520356966776,109.09212441542,109.90445829469854,0.726884807361472,0.9,0.0,0.10042582706786413,0.0,-339.8184624425993,0.0,0.5283615231729243,362.0372806255597,558.3184754522522,110.63134310206001
2015-09-25,110.63134310206001,-0.2789833869500029,0.0,109.97717516023998,0.07783173019409505,303.7298674268717,109.97717516023998,110.1527211864932,0.1996385286168163,0.1,0.0,-0.03797618808580767,0.0,-269.54856788621606,0.0,0.03985554210828738,362.07713616766796,489.74764983352253,110.35235971511001
