date,AAN,AAN_acf,AAN_alpha,AAN_beta,AAN_ese,AAN_gamma,AAN_lower,AAN_m,AAN_sqe,AAN_sse,AAN_upper,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,adj_close
2015-10-02,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.1868491444
2015-10-05,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-06,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.081520006
2015-10-07,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-08,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,105.34027886675
2015-10-09,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.86074946611001
2015-10-12,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.36050339296
2015-10-13,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.543285612
2015-10-14,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.02330715894001
2015-10-15,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.61062642954
2015-10-16,107.07801723031204,-0.2562403776820332,0.4,0.25,-0.5566245238364488,0.0,102.87218157854623,0.0,0.06565913115463103,0.06565913115463103,110.5414680526234,107.61062642954,-0.7888495769099961,0.0,106.02330715894001,0.6222836549910798,0.6222836549910798,106.02330715894001,106.82177685263001
2015-10-19,106.8505600662578,0.6350048449921957,0.30000000000000004,0.28,-0.03738343360292695,0.0,103.05430998532483,0.0,0.40323115316356245,0.46889028431819346,110.7782156590461,106.82177685263001,0.6637880586199856,0.0,107.61062642954,0.4406145867664894,1.0628982417575692,107.61062642954,107.48556491125
2015-10-20,107.15643149397177,2.2916372427382328,0.30000000000000004,0.31,1.400179987359739,0.0,103.00869310141574,0.0,5.25160125230489,5.720491536623083,110.6129931555667,107.48556491125,1.9625038254600042,0.0,106.82177685263001,3.851421264945151,4.91431950670272,106.82177685263001,109.44806873671
2015-10-21,109.12869676260175,0.30975185731823274,0.4,0.4,0.09585366646504123,0.0,102.9281782173223,0.0,0.09594621311209481,5.816437749735178,111.30740308358506,109.44806873671,-0.009620116790017619,0.0,107.48556491125,9.25466470535789e-05,4.914412053349773,107.48556491125,109.43844861991998
2015-10-22,110.17303984453181,0.939309097108179,0.8,0.09,-1.9196407071441777,0.0,105.7900943738661,0.0,0.8823015799101824,6.69873932964536,113.93918944979362,109.43844861991998,1.6739003217200121,0.0,109.44806873671,2.80194228705436,7.716354340404133,109.44806873671,111.11234894164
2015-10-23,112.18891033798799,2.367440415002008,0.6000000000000001,0.61,-6.256374357997241,0.0,107.10209438617365,0.0,5.6047741185848805,12.303513448230241,114.41769254746168,111.11234894164,3.444001811350006,0.0,109.43844861991998,11.861148476582121,19.577502816986254,109.43844861991998,114.55635075299
2015-10-26,116.19288371539618,-5.292177343176178,0.6000000000000001,0.56,14.643405192971995,0.0,107.87799581812222,0.0,28.007141031627267,40.310654479857504,116.55429975734651,114.55635075299,-3.655644380769999,0.0,111.11234894164,13.363735838655272,32.94123865564153,111.11234894164,110.90070637222
