date,AMN,AMN_acf,AMN_alpha,AMN_beta,AMN_ese,AMN_gamma,AMN_lower,AMN_m,AMN_sqe,AMN_sse,AMN_upper,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,adj_close
2015-10-02,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.1868491444
2015-10-05,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-06,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.081520006
2015-10-07,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-08,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,105.34027886675
2015-10-09,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.86074946611001
2015-10-12,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.36050339296
2015-10-13,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.543285612
2015-10-14,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.02330715894001
2015-10-15,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.61062642954
2015-10-16,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.82177685263001
2015-10-19,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.48556491125
2015-10-20,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,109.44806873671
2015-10-21,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,109.43844861991998
2015-10-22,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,111.11234894164
2015-10-23,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,114.55635075299
2015-10-26,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,110.90070637222
2015-10-27,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,110.19843784645
2015-10-28,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,114.73913297203
2015-10-29,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,115.95126768774999
2015-10-30,116.0108104585702,-1.0504148003402065,0.2,0.12,0.12154387388868926,0.0,109.68688013440406,0.0,1.1033712527737558,1.1033712527737558,119.89159353452148,115.95126768774999,-0.9908720295199913,0.0,114.73913297203,0.9818273788850665,0.9818273788850665,114.73913297203,114.96039565823
2015-11-02,116.85397200729662,-0.27739672809661897,0.2,0.12,-2.535087622480028,0.0,111.32614371194875,0.0,0.07694894475870956,1.1803201975324653,120.75359301282938,114.96039565823,1.6161796209700015,0.0,115.95126768774999,2.6120365672387376,3.593863946123804,115.95126768774999,116.5765752792
2015-11-03,117.7918620246189,0.12190948859111472,0.2,0.13,-1.7732318448420017,0.0,112.21983747395275,0.0,0.014861923408547131,1.1951821209410125,122.19946496714866,116.5765752792,1.3371962340100083,0.0,114.96039565823,1.7880937682505489,5.381957714374353,114.96039565823,117.91377151321001
