date,ANN,ANN_acf,ANN_alpha,ANN_beta,ANN_ese,ANN_gamma,ANN_lower,ANN_m,ANN_sqe,ANN_sse,ANN_upper,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,adj_close
2015-07-06,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,120.66845639571001
2015-07-07,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,120.37157368553001
2015-07-08,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,117.38359286049999
2015-07-09,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,114.98937745581999
2015-07-10,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,118.06355003542
2015-07-13,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,120.34284310068001
2015-07-14,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,120.29495879258002
2015-07-15,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,121.45375904845
2015-07-16,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,123.07224866201
2015-07-17,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,124.13528030168999
2015-07-20,124.13528030168999,2.346331096580002,1.0,0.0,0.0,0.0,117.19957661881729,0.0,5.505269614778315,5.505269614778315,128.94492070520272,124.13528030168999,2.346331096580002,0.0,123.07224866201,5.505269614778315,5.505269614778315,123.07224866201,126.48161139826999
2015-07-21,126.48161139826999,-1.2641457336700057,1.0,0.0,0.0,0.0,117.8182142018795,0.0,1.598064435956077,7.103334050734391,130.4523464015005,126.48161139826999,-1.2641457336700057,0.0,124.13528030168999,1.598064435956077,7.103334050734391,124.13528030168999,125.21746566459998
2015-07-22,125.21746566459998,-5.296004475149985,1.0,0.0,0.0,0.0,120.77411881723188,0.0,28.04766340080867,35.15099745154306,132.18910397930813,125.21746566459998,-5.296004475149985,0.0,126.48161139826999,28.04766340080867,35.15099745154306,126.48161139826999,119.92146118945
2015-07-23,119.92146118945,-0.057461169710009585,1.0,0.0,0.0,0.0,117.8086516378638,0.0,0.0033017860244425232,35.15429923756751,132.6262796913362,119.92146118945,-0.057461169710009585,0.0,125.21746566459998,0.0033017860244425232,35.15429923756751,125.21746566459998,119.86400001973999
2015-07-24,119.86400001973999,-0.6320728668299864,1.0,0.0,0.0,0.0,113.18028659427524,0.0,0.39951610898267775,35.55381534655019,126.66263578462478,119.86400001973999,-0.6320728668299864,0.0,119.92146118945,0.39951610898267775,35.55381534655019,119.92146118945,119.23192715291
2015-07-27,119.23192715291,-1.6567970600400201,1.0,0.0,0.0,0.0,113.4884335577869,0.0,2.744976498157254,38.298791844707445,126.2395664816931,119.23192715291,-1.6567970600400201,0.0,119.86400001973999,2.744976498157254,38.298791844707445,119.86400001973999,117.57513009286998
2015-07-28,117.57513009286998,0.5841885587400242,1.0,0.0,0.0,0.0,112.64478139512431,0.0,0.3412762721627467,38.64006811687019,125.81907291069572,117.57513009286998,0.5841885587400242,0.0,119.23192715291,0.3412762721627467,38.64006811687019,119.23192715291,118.15931865161001
2015-07-29,118.15931865161001,-0.373497603130005,1.0,0.0,0.0,0.0,111.06444941914168,0.0,0.13950045954385873,38.77956857641405,124.0858107665983,118.15931865161001,-0.373497603130005,0.0,117.57513009286998,0.13950045954385873,38.77956857641405,117.57513009286998,117.78582104848
2015-07-30,117.78582104848,-0.5937654203600005,1.0,0.0,0.0,0.0,111.84196218673395,0.0,0.35255737441528806,39.13212595082934,124.47667511648608,117.78582104848,-0.5937654203600005,0.0,118.15931865161001,0.35255737441528806,39.13212595082934,118.15931865161001,117.19205562812
2015-07-31,117.19205562812,-1.024724193200015,1.0,0.0,0.0,0.0,111.53030142683025,0.0,1.0500596721294218,40.18218562295876,124.04134067012978,117.19205562812,-1.024724193200015,0.0,117.78582104848,1.0500596721294218,40.18218562295876,117.78582104848,116.16733143491999
2015-08-03,116.16733143491999,-2.738982422950002,1.0,0.0,0.0,0.0,111.30338989394684,0.0,7.502024713229065,47.684210336187824,123.08072136229319,116.16733143491999,-2.738982422950002,0.0,117.19205562812,7.502024713229065,47.684210336187824,117.19205562812,113.42834901196998
2015-08-04,113.42834901196998,-3.6392074151099933,1.0,0.0,0.0,0.0,109.79706818680101,0.0,13.243830610191559,60.92804094637938,122.53759468303898,113.42834901196998,-3.6392074151099933,0.0,116.16733143491999,13.243830610191559,60.92804094637938,116.16733143491999,109.78914159685999
2015-08-05,109.78914159685999,0.7278414830200148,1.0,0.0,0.0,0.0,108.35127819082103,0.0,0.5297532244047746,61.457794170784155,118.50541983311896,109.78914159685999,0.7278414830200148,0.0,113.42834901196998,0.5297532244047746,61.457794170784155,113.42834901196998,110.51698307988
2015-08-06,110.51698307988,0.23942154046999065,1.0,0.0,0.0,0.0,104.66048763245986,0.0,0.05732267404102337,61.51511684482518,114.91779556126014,110.51698307988,0.23942154046999065,0.0,109.78914159685999,0.05732267404102337,61.51511684482518,109.78914159685999,110.75640462035
2015-08-07,110.75640462035,0.37518455487000324,1.0,0.0,0.0,0.0,105.42179875541972,0.0,0.14076345021300246,61.65588029503818,115.61216740434033,110.75640462035,0.37518455487000324,0.0,110.51698307988,0.14076345021300246,61.65588029503818,110.51698307988,111.13158917522
2015-08-10,111.13158917522,4.040449052420001,1.0,0.0,0.0,0.0,105.92352450637415,0.0,16.325228545201686,77.98110884023987,115.58928473432586,111.13158917522,4.040449052420001,0.0,110.75640462035,16.325228545201686,77.98110884023987,110.75640462035,115.17203822764
2015-08-11,115.17203822764,-5.993332761089988,1.0,0.0,0.0,0.0,104.85939360229487,0.0,35.92003758515454,113.90114642539442,117.40378474814516,115.17203822764,-5.993332761089988,0.0,111.13158917522,35.92003758515454,113.90114642539442,111.13158917522,109.17870546655001
2015-08-12,110.21240749204435,0.6498184130156517,0.8,0.0,-2.4119770969866794,0.0,105.84194540069663,0.0,0.4222639698941801,114.32341039528859,122.85248578734672,109.17870546655001,1.6835204385099871,0.0,115.17203822764,2.8342410668808595,116.73538749227528,115.17203822764,110.86222590506
2015-08-13,110.7843219808556,-0.008677126925604739,0.7000000000000001,0.0,-0.007420985883094548,0.0,102.14687910702783,0.0,7.529253168305474e-05,114.32348568782027,119.0582132083962,110.86222590506,-0.08658105113001113,0.0,109.17870546655001,0.007496278414777602,116.74288377069006,109.17870546655001,110.77564485392999
2015-08-14,110.81813974801064,0.7367345660293552,0.6000000000000001,0.0,-0.06442073072086363,0.0,102.6693446725195,0.0,0.5427778207824623,114.86626350860273,119.09441950574374,110.77564485392999,0.7792294601100025,0.0,110.86222590506,0.6071985515033259,117.35008232219339,110.86222590506,111.55487431403999
2015-08-17,111.2753508719683,1.433937457051698,0.30000000000000004,0.0,0.7235049127536335,0.0,104.50992473888572,0.0,2.0561766307358904,116.92244013933862,117.80118548327518,111.55487431403999,1.1544140149800057,0.0,110.77564485392999,1.332671717982257,118.68275404017564,110.77564485392999,112.70928832902
2015-08-18,111.32998618873509,0.7443744320449213,0.2,0.0,0.1509601003913194,0.0,105.1670318191687,0.0,0.5540932950821991,117.47653343442082,116.80328948815905,112.70928832902,-0.6349277082399851,0.0,111.55487431403999,0.40313319469087966,119.08588723486652,111.55487431403999,112.07436062078001
2015-08-19,111.20367281420263,-0.5627095953526293,0.1,0.0,-1.737986023157779,0.0,105.68140620338423,0.0,0.31664208870191984,117.79317552312274,116.53245324578165,112.07436062078001,-1.4333974019300086,0.0,112.70928832902,2.054628111859699,121.14051534672622,112.70928832902,110.64096321885
2015-08-20,111.23088298392479,-2.86026732786479,0.1,0.0,3.0266511309842583,0.0,106.01628290436267,0.0,8.181129186850786,125.97430470997352,116.57657634461467,110.64096321885,-2.2703475627900076,0.0,112.07436062078001,5.1544780558665275,126.29499340259275,112.07436062078001,108.37061565606
2015-08-21,111.13158917522,-9.389233988489991,0.0,0.0,44.22387804133308,0.0,105.49611575579459,0.0,88.15771489061567,214.1320196005892,116.76706259464544,108.37061565606,-6.628260469329987,0.0,110.64096321885,43.933836849282585,170.22883025187534,110.64096321885,101.74235518673001
2015-08-24,101.74235518673001,-2.539710832951016,1.0,0.0,0.0,0.0,98.76612157759502,0.0,6.450131115008744,220.58215071559792,117.97510973452502,101.74235518673001,-2.539710832951016,0.0,108.37061565606,6.450131115008744,176.67896136688407,108.37061565606,99.202644353779
2015-08-25,99.202644353779,0.5964472410719992,1.0,0.0,0.0,0.0,93.81917072297792,0.0,0.3557493113823995,220.93790002698032,109.66553965048215,99.202644353779,0.5964472410719992,0.0,101.74235518673001,0.3557493113823995,177.03471067826646,101.74235518673001,99.79909159485099
2015-08-26,99.79909159485099,5.723969490929022,1.0,0.0,0.0,0.0,91.43744002249478,0.0,32.76382673308625,253.70172676006655,106.96784868506323,99.79909159485099,5.723969490929022,0.0,99.202644353779,32.76382673308625,209.7985374113527,99.202644353779,105.52306108578001
2015-08-27,105.52306108578001,3.1072977236499923,1.0,0.0,0.0,0.0,90.15262973880661,0.0,9.655299143400423,263.357025903467,109.44555345089542,105.52306108578001,3.1072977236499923,0.0,99.79909159485099,9.655299143400423,219.4538365547531,99.79909159485099,108.63035880943
2015-08-28,108.63035880943,0.3559443212899822,1.0,0.0,0.0,0.0,95.41849834655213,0.0,0.12669635985858607,263.4837222633256,115.62762382500794,108.63035880943,0.3559443212899822,0.0,105.52306108578001,0.12669635985858607,219.5805329146117,105.52306108578001,108.98630313071999
2015-08-31,108.98630313071999,-0.5098661899499888,1.0,0.0,0.0,0.0,98.58564720131072,0.0,0.25996353165411806,263.74368579497974,118.67507041754934,108.98630313071999,-0.5098661899499888,0.0,108.63035880943,0.25996353165411806,219.8404964462658,108.63035880943,108.47643694077
2015-09-01,108.47643694077,-4.848538862910004,1.0,0.0,0.0,0.0,98.94872056203315,0.0,23.508329105148636,287.25201490012836,119.02388569940686,108.47643694077,-4.848538862910004,0.0,108.98630313071999,23.508329105148636,243.34882555141445,108.98630313071999,103.62789807786
2015-09-02,103.62789807786,4.444493957670019,1.0,0.0,0.0,0.0,97.42173496574378,0.0,19.75352653976531,307.00554143989365,119.53113891579626,103.62789807786,4.444493957670019,0.0,108.47643694077,19.75352653976531,263.10235209117974,108.47643694077,108.07239203553002
2015-09-03,108.07239203553002,-1.8951630079300088,1.0,0.0,0.0,0.0,91.93151999238783,0.0,3.5916428266263187,310.59718426651995,115.3242761633322,108.07239203553002,-1.8951630079300088,0.0,103.62789807786,3.5916428266263187,266.69399491780604,103.62789807786,106.1772290276
2015-09-04,106.32719267173556,-1.2081764911955446,0.9,0.0,0.3398760041947655,0.0,97.88749604931056,0.0,1.4596904338775778,312.05687470039754,117.46623488860068,106.1772290276,-1.0582128470599912,0.0,108.07239203553002,1.1198144296828123,267.81380934748887,108.07239203553002,105.11901618054002
2015-09-08,105.11901618054002,2.9245155046099853,1.0,0.0,0.0,0.0,96.63084488795606,0.0,8.552790936704197,320.6096656371017,115.723613167244,105.11901618054002,2.9245155046099853,0.0,106.1772290276,8.552790936704197,276.36660028419305,106.1772290276,108.04353168515
2015-09-09,107.76316189963521,-1.797575441445204,0.9,0.0,-1.0865788985589142,0.0,95.33196723771151,0.0,3.2312774676869203,323.84094310478866,115.14770042229262,108.04353168515,-2.077945226959997,0.0,105.11901618054002,4.3178563662458345,280.6844566504389,105.11901618054002,105.96558645819
2015-09-10,106.32083057911049,1.9728241426195154,0.1,0.0,-1.5278667419997434,0.0,99.91821872506962,0.0,3.892035097702426,327.7329782024911,112.80238557113371,105.96558645819,2.328068263540004,0.0,108.04353168515,5.419901839702169,286.10435849014107,108.04353168515,108.29365472173001
2015-09-11,107.1431251201166,2.7282287554134257,0.30000000000000004,0.0,4.9540975219634165,0.0,100.5034756869495,0.0,7.44323214186469,335.1762103443558,112.79660632332936,108.29365472173001,1.5776991538000118,0.0,105.96558645819,2.4891346199012734,288.59349311004235,105.96558645819,109.87135387553002
2015-09-14,107.97164829281927,2.957918429780733,0.30000000000000004,0.0,7.629467007532561,0.0,100.29437256201668,0.0,8.749281437236517,343.9254917815923,114.02060495272697,109.87135387553002,1.0582128470699814,0.0,108.29365472173001,1.1198144297039558,289.7133075397463,108.29365472173001,110.9295667226
2015-09-15,109.77695647951768,2.0857615718523164,0.5,0.0,3.479629932230639,0.0,101.46712504890628,0.0,4.350401334615846,348.2758931162082,115.78156742396449,110.9295667226,0.9331513287699948,0.0,109.87135387553002,0.870771402385207,290.58407894213155,109.87135387553002,111.86271805137
2015-09-16,111.42926399333412,0.5585155763259024,0.7000000000000001,0.0,0.29629926564164877,0.0,103.84326343161806,0.0,0.31193964899865495,348.5878327652068,116.99247895088274,111.86271805137,0.12506151829002476,0.0,110.9295667226,0.0156403833570062,290.59971932548854,110.9295667226,111.98777956966002
2015-09-17,111.9647044390692,-2.3723339504891925,0.9,0.0,-0.11001629307695904,0.0,106.58507135583103,0.0,5.627968372643658,354.21580113785046,116.92898517167264,111.98777956966002,-2.395409081080018,0.0,111.86271805137,5.737984665720617,296.33770399120914,111.86271805137,109.59237048858
2015-09-18,110.05665728552503,-0.9164322861450387,0.8,0.0,0.6354125916851089,0.0,106.62335890556068,0.0,0.8398481350890221,355.0556492729395,117.20425004104972,109.59237048858,-0.4521454892000065,0.0,111.98777956966002,0.2044355434039132,296.54213953461306,111.98777956966002,109.14022499938
2015-09-21,109.20916288768012,1.624202666999878,0.9,0.0,-0.2286906365120922,0.0,104.50238905843311,0.0,2.6380343034895164,357.693683576429,115.15681870632929,109.14022499938,1.6931405553000047,0.0,109.59237048858,2.8667249400016086,299.4088644746147,109.59237048858,110.83336555468
2015-09-22,110.83336555468,-1.7412411392599978,1.0,0.0,0.0,0.0,104.34002596548856,0.0,3.031920705051455,360.72560428148046,113.94042403327146,110.83336555468,-1.7412411392599978,0.0,109.14022499938,3.031920705051455,302.44078517966614,109.14022499938,109.09212441542
2015-09-23,109.09212441542,0.8850507448199778,1.0,0.0,0.0,0.0,106.16903335943086,0.0,0.7833148209063975,361.50891910238687,115.49769774992916,109.09212441542,0.8850507448199778,0.0,110.83336555468,0.7833148209063975,303.22410000057255,110.83336555468,109.97717516023998
2015-09-24,109.90445829469853,0.7268848073614862,0.9,0.0,0.10042582706788478,0.0,105.13954021457783,0.0,0.5283615231729449,362.0372806255598,113.36047279507322,109.97717516023998,0.6541679418200346,0.0,109.09212441542,0.42793569610506016,303.6520356966776,109.09212441542,110.63134310206001
2015-09-25,110.15272118649321,0.1996385286168021,0.1,0.0,-0.03797618808581334,0.0,106.65131489112298,0.0,0.03985554210828171,362.0771361676681,113.54776705618194,110.63134310206001,-0.2789833869500029,0.0,109.97717516023998,0.07783173019409505,303.7298674268717,109.97717516023998,110.35235971511001
2015-09-28,110.33679066339484,-2.1681974599548397,0.2,0.0,-0.06775595213680763,0.0,107.09190577156657,0.0,4.701080225354619,366.7782163930227,113.57389102936551,110.35235971511001,-2.183766511670015,0.0,110.63134310206001,4.768836177491426,308.49870360436313,110.63134310206001,108.16859320344
